Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Leitura;Unidade de Medida (X)
186104;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;29/05/2019;10:35;;;;;;
187248;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;06/06/2019;11:30;;;;;;
187998;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;12/06/2019;10:07;;;;;;
188849;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;19/06/2019;10:10;;;;;;
189642;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;25/06/2019;10:27;;;;;;
190727;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;04/07/2019;09:53;;;;;;
191670;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;12/07/2019;09:42;;;;;;
192571;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;17/07/2019;09:52;;;;;;
193444;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;N.R treinamento de VPS.;;24/07/2019;10:22;;;;;;
194378;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;31/07/2019;10:15;;;;;;
195627;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;07/08/2019;11:05;;;;;;
120868;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;FILITO BATATAL;DHP-39/15 CMT;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;Medição realizada com recipiente de 12 L.;Padrão;03/10/2016;13:35;;Vazão;0,31944;LPS;1,15;MCH
197649;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;21/08/2019;10:30;;;;;;
198455;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;28/08/2019;10:22;;;;;;
199756;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;03/09/2019;10:42;;;;;;
200710;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;11/09/2019;09:40;;Vazão;0,04722;LPS;0,17;MCH
201686;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;18/09/2019;10:09;;Vazão;0,05833;LPS;0,21;MCH
203636;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;02/10/2019;10:50;;Vazão;0,07778;LPS;0,28;MCH
204808;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;09/10/2019;10:00;;Vazão;0,05556;LPS;0,2;MCH
205692;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;18/10/2019;10:04;;Vazão;0,05278;LPS;0,19;MCH
208752;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;05/11/2019;09:54;;Vazão;0,05;LPS;0,18;MCH
209628;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;12/11/2019;09:49;;Vazão;0,05;LPS;0,18;MCH
210587;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;20/11/2019;10:12;;Vazão;0,06111;LPS;0,22;MCH
211468;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;27/11/2019;11:14;;Vazão;0,05278;LPS;0,19;MCH
212743;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;03/12/2019;09:55;;Vazão;0,05556;LPS;0,2;MCH
213624;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;10/12/2019;10:04;;Vazão;0,05556;LPS;0,2;MCH
214582;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;18/12/2019;10:12;;Vazão;0,05556;LPS;0,2;MCH
215483;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;27/12/2019;11:09;;Vazão;0,05556;LPS;0,2;MCH
216369;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;03/01/2020;10:55;;Vazão;0,05556;LPS;0,2;MCH
217563;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;10/01/2020;10:27;;Vazão;0,05556;LPS;0,2;MCH
219421;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;23/01/2020;10:00;;;;;;
220278;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;31/01/2020;11:32;;;;;;
221608;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;04/02/2020;10:15;;;;;;
222472;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;12/02/2020;11:56;;;;;;
223524;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;18/02/2020;11:20;;;;;;
224435;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;28/02/2020;12:30;;;;;;
225758;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;03/03/2020;11:20;;;;;;
226636;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;instrumento assoreado;;10/03/2020;09:40;;;;;;
227685;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;19/03/2020;14:32;;;;;;
228562;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;27/03/2020;10:57;;;;;;
229588;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;03/04/2020;08:30;;;;;;
230855;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;08/04/2020;12:14;;;;;;
231821;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;15/04/2020;10:21;;;;;;
232871;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;23/04/2020;08:46;;;;;;
233844;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;29/04/2020;13:33;;;;;;
235221;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;06/05/2020;15:10;;;;;;
236278;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;15/05/2020;08:51;;;;;;
237405;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento Danificado;;;;21/05/2020;08:40;;;;;;
238415;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;27/05/2020;11:12;;;;;;
239732;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;03/06/2020;08:41;;;;;;
240874;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;10/06/2020;10:04;;;;;;
241945;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;17/06/2020;09:28;;;;;;
243195;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;24/06/2020;09:26;;;;;;
244461;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;03/07/2020;09:44;;;;;;
245912;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;07/07/2020;09:07;;;;;;
246988;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;15/07/2020;08:54;;;;;;
248218;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;21/07/2020;10:25;;;;;;
250822;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;06/08/2020;09:29;;;;;;
251871;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;13/08/2020;09:11;;;;;;
253147;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;19/08/2020;09:08;;;;;;
254241;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;26/08/2020;09:00;;;;;;
255394;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;04/09/2020;09:13;;;;;;
256919;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;Berma bloqueada devido lavra;;10/09/2020;11:07;;;;;;
258033;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;16/09/2020;09:25;;;;;;
259389;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;23/09/2020;09:02;;;;;;
260555;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;29/09/2020;09:00;;;;;;
262158;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;07/10/2020;09:50;;;;;;
264672;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;27/10/2020;09:00;;;;;;
265824;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;05/11/2020;08:59;;;;;;
267488;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;11/11/2020;09:17;;;;;;
268662;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;17/11/2020;08:50;;;;;;
270046;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;26/11/2020;10:05;;;;;;
271249;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;03/12/2020;13:16;;;;;;
272798;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;10/12/2020;09:20;;;;;;
274436;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;15/12/2020;08:50;;;;;;
275580;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Acumulado próximo dia;;;;23/12/2020;15:49;;;;;;
279891;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;14/01/2021;08:40;;;;;;
281051;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;21/01/2021;08:45;;;;;;
282489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;27/01/2021;08:55;;;;;;
283695;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;03/02/2021;09:15;;;;;;
285317;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Acumulado próximo dia;;;;12/02/2021;08:05;;;;;;
288121;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;O.S Duplicada.;;24/02/2021;09:25;;;;;;
289485;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;25/02/2021;08:49;;;;;;
291023;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Instrumento assoreado;;;;05/03/2021;08:51;;;;;;
292500;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;11/03/2021;08:56;;;;;;
293781;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Veículo em Manutenção;;;;19/03/2021;15:26;;;;;;
295201;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Acumulado próximo dia;;;;25/03/2021;13:31;;;;;;
296477;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;01/04/2021;09:22;;;;;;
328583;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;10/09/2021;09:55;;Vazão;0,10556;LPS;0,38;MCH
329737;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;16/09/2021;09:37;;Vazão;0,10417;LPS;0,375;MCH
331129;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-41/18;20/09/2021;09:35;;Vazão;0,10306;LPS;0,371;MCH
332470;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;27/09/2021;10:58;;Vazão;0,11361;LPS;0,409;MCH
335366;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Feriado;;;;12/10/2021;09:21;;;;;;
336896;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;21/10/2021;09:57;;;;;;
338189;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-41/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-41/18;26/10/2021;14:26;;Vazão;0,10799;LPS;0,38877;MCH
172551;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-42/18;13/12/2018;12:14;;Vazão;2,40833;LPS;8,67;MCH
173845;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;7,12seg  10 litros;CMT_DHP-42/18;08/01/2019;14:00;;Vazão;1,40556;LPS;5,06;MCH
175926;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;Não realizado devido ao apoio nas Barragem do Pico.;;27/02/2019;15:25;;;;;;
177692;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-42/18;21/03/2019;11:55;;Vazão;1,88611;LPS;6,79;MCH
179733;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;;;09/04/2019;10:25;;;;;;
179994;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;Acesso deficiente.;;16/04/2019;11:01;;;;;;
182167;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-42/18;23/04/2019;11:45;;Vazão;2,1;LPS;7,56;MCH
182859;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-42/18;02/05/2019;11:02;;Vazão;1,72778;LPS;6,22;MCH
183821;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Histórico;;Devido a automatização dos furos dos instrumentos do TAM.;;10/05/2019;10:01;;;;;;
184468;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-42/18;16/05/2019;10:14;;Vazão;1,725;LPS;6,21;MCH
185910;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Manual;;Realizada;;;;CMT_DHP-42/18;23/05/2019;11:16;;Vazão;1,54444;LPS;5,56;MCH
186104;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-42/18;29/05/2019;09:55;;Vazão;1,71667;LPS;6,18;MCH
187248;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-42/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-42/18;06/06/2019;10:08;;Vazão;1,73056;LPS;6,23;MCH
