Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Coordenada Norte (Y);Unidade de Medida (X);Coordenada Leste (X);Unidade de Medida (Z);Cota (Z);Unidade de Medida (AB)
265820;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP079;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Instrumento inoperante;;Manutenção e troca de equipamento;;27/10/2020;10:44;;;;;;;;;;
267484;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP079;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Instrumento inoperante;;Manutenção e ou equipamento destruido.;;06/11/2020;11:35;;;;;;;;;;
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Não Realizada;;;INTRUMENTO MARCO ARRANCADO 41;;29/07/2008;08:00;;;;;;;;;;
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Não Realizada;;;aguardando contratação de nova equipe de monitoramento terceirizada.;;14/08/2008;00:00;;;;;;;;;;
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Não Realizada;;;aguardando contratação de equipe de monitoramento;;18/09/2008;00:00;;;;;;;;;;
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Não Realizada;;;aguardando início da equipe contratada;;18/11/2008;00:00;;;;;;;;;;
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Não Realizada;;;condições meteorológicas impossibilitaram o monitoramento;;18/12/2008;00:00;;;;;;;;;;
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;Dados Validados;Padrão;18/01/2009;00:00;;Vetor Deslocamento;2,50555;m;7.775.388,03;m;613.462,9;m;1.403,71;m
30028;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;17/02/2009;00:00;;Vetor Deslocamento;2,50166;m;7.775.388,035;m;613.462,897;m;1.403,708;m
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;Dados Validados;Padrão;18/02/2009;00:00;;Vetor Deslocamento;2,49595;m;7.775.388,04;m;613.462,9;m;1.403,71;m
29680;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;17/04/2009;00:00;;Vetor Deslocamento;2,50734;m;7.775.388,03;m;613.462,894;m;1.403,707;m
32609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;Dados Validados;Padrão;18/04/2009;00:00;;Vetor Deslocamento;2,50832;m;7.775.388,03;m;613.462,89;m;1.403,71;m
15117;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/05/2009;00:00;;Vetor Deslocamento;2,51265;m;7.775.388,025;m;613.462,892;m;1.403,708;m
25355;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/06/2009;00:00;;Vetor Deslocamento;2,51476;m;7.775.388,023;m;613.462,891;m;1.403,71;m
27019;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;13/07/2009;00:00;;Vetor Deslocamento;2,51196;m;7.775.388,027;m;613.462,887;m;1.403,712;m
27836;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/08/2009;00:00;;Vetor Deslocamento;2,51752;m;7.775.388,023;m;613.462,881;m;1.403,711;m
28704;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;24/09/2009;00:00;;Vetor Deslocamento;2,51672;m;7.775.388,024;m;613.462,879;m;1.403,721;m
29258;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Leitura não informada pela Engecaf;;18/10/2009;01:00;;;;;;;;;;
30060;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/11/2009;00:00;;Vetor Deslocamento;2,51856;m;7.775.388,022;m;613.462,881;m;1.403,709;m
31193;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/12/2009;00:00;;Vetor Deslocamento;2,51216;m;7.775.388,028;m;613.462,883;m;1.403,711;m
32789;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Equipe da Engecaf sem acesso à mina;;18/02/2010;00:00;;;;;;;;;;
33577;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Equipe de topografia realizando correção nos marcos a pedido da gerência;;15/03/2010;01:00;;;;;;;;;;
34706;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Equipe da Engecaf realizando transporte de coordenadas;;16/04/2010;00:00;;;;;;;;;;
35500;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;sem equipe disponível para realizar as leituras;;18/05/2010;00:00;;;;;;;;;;
36311;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Sem equipe de topografia para realizar o monitoramento.;;01/06/2010;00:00;;;;;;;;;;
38153;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Sem equipe especializada de topografia  para realizar a leitura.;;18/08/2010;00:00;;;;;;;;;;
39106;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Leitura já cadastrada em OS especial.;;18/10/2010;00:00;;;;;;;;;;
40794;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;19/11/2010;00:00;;Vetor Deslocamento;229,51202;m;7.775.390,444;m;613.234,079;m;1.403,721;m
41844;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;03/12/2010;00:00;;Vetor Deslocamento;0,12824;m;7.775.390,447;m;613.463,656;m;1.403,707;m
41127;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Leitura realizada conforme OS 134201.;;20/12/2010;00:00;;;;;;;;;;
41432;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;OS Triplicada e já realizada na de número:134201.;;21/12/2010;00:00;;;;;;;;;;
42224;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;03/02/2011;00:00;;Vetor Deslocamento;0,06237;m;7.775.390,421;m;613.463,647;m;1.403,84;m
43151;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Monitoramento será realizado por outro técnico.;;18/02/2011;00:00;;;;;;;;;;
44341;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;28/03/2011;00:00;;Vetor Deslocamento;0,05863;m;7.775.390,416;m;613.463,645;m;1.403,828;m
268658;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP079;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Instrumento inoperante;;Manutenção e ou equipamento destruido.;;10/11/2020;10:30;;;;;;;;;;
263294;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP079;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;Instrumento inoperante;;Manutenção e troca de equipamento;;13/10/2020;10:29;;;;;;;;;;
44631;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;OS realizada pelo tecnico Tercio Costa;;29/04/2011;08:00;;;;;;;;;;
46683;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Dados em outra OS pelo técnico Tercio Costa;;18/06/2011;00:00;;;;;;;;;;
49444;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/10/2011;00:00;;Vetor Deslocamento;0,06249;m;7.775.390,416;m;613.463,638;m;1.403,853;m
50095;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/11/2011;00:00;;Vetor Deslocamento;0,25051;m;7.775.390,431;m;613.463,643;m;1.403,572;m
51112;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;momentâneamente sem visada ou destruído;;01/12/2011;00:00;;;;;;;;;;
52398;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;momentâneamente sem visada ou destruído;;01/01/2012;00:00;;;;;;;;;;
53883;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;14/02/2012;00:00;;Vetor Deslocamento;0,11545;m;7.775.390,406;m;613.463,636;m;1.403,715;m
54323;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;06/03/2012;00:00;;Vetor Deslocamento;0,12435;m;7.775.390,395;m;613.463,632;m;1.403,707;m
54986;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/04/2012;00:00;;Vetor Deslocamento;0,12315;m;7.775.390,394;m;613.463,63;m;1.403,708;m
55706;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;Operação de escavadeira e caminhões de grande porte, nas proximidades do marco, afetando assim os valores na leitura.;Padrão;01/05/2012;00:00;;Vetor Deslocamento;0,10678;m;7.775.390,393;m;613.463,624;m;1.403,725;m
56964;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/06/2012;00:00;;Vetor Deslocamento;0,10443;m;7.775.390,396;m;613.463,623;m;1.403,726;m
57857;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;Variação das leituras em função da troca de marco de instalação;Padrão;01/07/2012;00:00;;Vetor Deslocamento;0,37223;m;7.775.390,434;m;613.463,604;m;1.403,445;m
58417;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/08/2012;00:00;;Vetor Deslocamento;0,38027;m;7.775.390,423;m;613.463,585;m;1.403,437;m
59336;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/09/2012;00:00;;Vetor Deslocamento;0,39624;m;7.775.390,409;m;613.463,575;m;1.403,422;m
61002;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;09/10/2012;00:00;;Vetor Deslocamento;0,41555;m;7.775.390,409;m;613.463,544;m;1.403,405;m
60843;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/11/2012;00:00;;Vetor Deslocamento;0,42033;m;7.775.390,393;m;613.463,54;m;1.403,402;m
7757;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/12/2012;00:00;;Vetor Deslocamento;0,42806;m;7.775.390,392;m;613.463,521;m;1.403,397;m
64062;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;31/01/2013;00:00;;Vetor Deslocamento;0,44426;m;7.775.390,389;m;613.463,514;m;1.403,382;m
64187;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/02/2013;00:00;;Vetor Deslocamento;0,45256;m;7.775.390,374;m;613.463,491;m;1.403,38;m
66322;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;29/03/2013;00:00;;Vetor Deslocamento;0,47237;m;7.775.390,363;m;613.463,471;m;1.403,366;m
66788;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/04/2013;00:00;;Vetor Deslocamento;0,47548;m;7.775.390,356;m;613.463,467;m;1.403,365;m
67952;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/05/2013;00:00;;Vetor Deslocamento;0,52517;m;7.775.390,341;m;613.463,408;m;1.403,334;m
69657;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/06/2013;01:00;;Vetor Deslocamento;0,54435;m;7.775.390,327;m;613.463,395;m;1.403,321;m
70730;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/07/2013;00:00;;Vetor Deslocamento;0,61435;m;7.775.390,29;m;613.463,337;m;1.403,277;m
71990;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;26/08/2013;00:00;;Vetor Deslocamento;0,61810;m;7.775.390,28;m;613.463,336;m;1.403,276;m
73277;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;12/09/2013;00:00;;Vetor Deslocamento;0,62634;m;7.775.390,28;m;613.463,333;m;1.403,268;m
74363;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/10/2013;00:00;;Vetor Deslocamento;0,64414;m;7.775.390,273;m;613.463,298;m;1.403,267;m
76769;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/12/2013;00:00;;Vetor Deslocamento;0,67724;m;7.775.390,251;m;613.463,281;m;1.403,244;m
77609;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;05/02/2014;00:00;;Vetor Deslocamento;0,75078;m;7.775.390,215;m;613.463,21;m;1.403,209;m
78631;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;25/02/2014;00:00;;Vetor Deslocamento;0,75772;m;7.775.390,207;m;613.463,209;m;1.403,204;m
79981;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;19/03/2014;00:00;;Vetor Deslocamento;0,78129;m;7.775.390,201;m;613.463,19;m;1.403,189;m
81142;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/04/2014;00:00;;Vetor Deslocamento;0,80189;m;7.775.390,191;m;613.463,17;m;1.403,18;m
82457;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;06/05/2014;00:00;;Vetor Deslocamento;0,80405;m;7.775.390,19;m;613.463,168;m;1.403,179;m
83085;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;13/05/2014;00:00;;Vetor Deslocamento;0,80484;m;7.775.390,19;m;613.463,168;m;1.403,178;m
83968;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;18/06/2014;00:00;;Vetor Deslocamento;0,84968;m;7.775.390,178;m;613.463,125;m;1.403,155;m
85195;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;15/07/2014;00:00;;Vetor Deslocamento;0,85411;m;7.775.390,174;m;613.463,122;m;1.403,153;m
84751;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;29/07/2014;00:00;;Vetor Deslocamento;0,85809;m;7.775.390,174;m;613.463,119;m;1.403,15;m
85911;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;06/08/2014;00:00;;Vetor Deslocamento;0,85801;m;7.775.390,175;m;613.463,12;m;1.403,149;m
87229;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;11/09/2014;00:00;;Vetor Deslocamento;0,86362;m;7.775.390,164;m;613.463,116;m;1.403,149;m
88563;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/09/2014;00:00;;Vetor Deslocamento;0,86548;m;7.775.390,163;m;613.463,116;m;1.403,147;m
88884;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;30/09/2014;00:00;;Vetor Deslocamento;0,87050;m;7.775.390,16;m;613.463,11;m;1.403,146;m
89116;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;14/10/2014;00:00;;Vetor Deslocamento;0,87916;m;7.775.390,16;m;613.463,114;m;1.403,132;m
90244;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;10/11/2014;00:00;;Vetor Deslocamento;0,88493;m;7.775.390,158;m;613.463,106;m;1.403,131;m
91118;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;05/12/2014;00:00;;Vetor Deslocamento;0,90711;m;7.775.390,153;m;613.463,08;m;1.403,123;m
91788;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;M;Padrão;16/12/2014;00:00;;Vetor Deslocamento;0,91738;m;7.775.390,148;m;613.463,07;m;1.403,119;m
93090;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;M;Padrão;07/01/2015;00:00;;Vetor Deslocamento;0,92311;m;7.775.390,136;m;613.463,068;m;1.403,118;m
93630;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;M;Padrão;19/01/2015;00:00;;Vetor Deslocamento;0,93581;m;7.775.390,132;m;613.463,068;m;1.403,103;m
92134;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;02/02/2015;00:00;;Vetor Deslocamento;0,93953;m;7.775.390,127;m;613.463,067;m;1.403,101;m
94678;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;23/02/2015;00:00;;Vetor Deslocamento;0,96425;m;7.775.390,121;m;613.463,031;m;1.403,098;m
93408;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;12/03/2015;00:00;;Vetor Deslocamento;0,97773;m;7.775.390,111;m;613.463,025;m;1.403,089;m
93442;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;27/03/2015;00:00;;Vetor Deslocamento;0,99983;m;7.775.390,103;m;613.463,012;m;1.403,073;m
96606;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;08/04/2015;00:00;;Vetor Deslocamento;1,00498;m;7.775.390,102;m;613.463,005;m;1.403,072;m
97551;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;29/04/2015;00:00;;Vetor Deslocamento;1,02440;m;7.775.390,094;m;613.462,989;m;1.403,062;m
98625;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;26/05/2015;00:00;;Vetor Deslocamento;1,03097;m;7.775.390,085;m;613.462,983;m;1.403,062;m
102447;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;06/08/2015;00:00;;Vetor Deslocamento;1,05052;m;7.775.390,074;m;613.462,953;m;1.403,065;m
99516;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;13/08/2015;00:00;;Vetor Deslocamento;1,05804;m;7.775.390,073;m;613.462,953;m;1.403,055;m
104270;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;22/09/2015;00:00;;Vetor Deslocamento;1,06668;m;7.775.390,064;m;613.462,951;m;1.403,049;m
104614;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE DE MINERIO;CMTCVCTMP071;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;30/09/2015;00:00;;Vetor Deslocamento;1,06934;m;7.775.390,065;m;613.462,946;m;1.403,049;m
